GLAUX_TEXT_ID	TLG	STARTDATA	ENDDATE	AUTHOR_STANDARD	TITLE_STANDARD	GENRE_STANDARD	DIALECT	SOURCE	SOURCE_LICENSE	SOURCE_FORMAT	TOKENS	TM_TEXT	AUTHOR_STANDARD	TITLE_STANDARD
207	0239-003	-500	-301	Antimachus	Epigramma	Lyric poetry	Ionic/Epic	Perseus	CC BY-SA 4.0	XML	50	12603	Antimachus	Epigram
208	0591-001	-500	-301	Antisthenes	Declamationes	Oratory	Attic	First1K	CC BY-SA 4.0	XML	577	12636	Antisthenes	Declamations
209	0591-002	-500	-301	Antisthenes	Fragmenta varia	Oratory	Attic	First1K	CC BY-SA 4.0	XML	1076	612	Antisthenes	Various Fragments
210	0019-001	-500	-301	Aristophanes	Acharnenses	Comedy	Attic	Perseus	CC BY-SA 4.0	XML	8795	625	Aristophanes	The Acharnians
211	0019-002	-500	-301	Aristophanes	Equites	Comedy	Attic	Perseus	CC BY-SA 4.0	XML	10732	630	Aristophanes	The Knights
212	0019-003	-500	-301	Aristophanes	Nubes	Comedy	Attic	Perseus	CC BY-SA 4.0	XML	11718	628	Aristophanes	The Clouds
213	0019-004	-500	-301	Aristophanes	Vespae	Comedy	Attic	Perseus	CC BY-SA 4.0	XML	11883	1081	Aristophanes	The Wasps
214	0019-005	-500	-301	Aristophanes	Pax	Comedy	Attic	Perseus	CC BY-SA 4.0	XML	9717	1082	Aristophanes	Peace
215	0019-006	-500	-301	Aristophanes	Aves	Comedy	Attic	Perseus	CC BY-SA 4.0	XML	12894	629	Aristophanes	The Birds
216	0019-007	-500	-301	Aristophanes	Lysistrata	Comedy	Attic	Perseus	CC BY-SA 4.0	XML	9886	624	Aristophanes	Lysistrata
217	0019-008	-500	-301	Aristophanes	Thesmophoriazusae	Comedy	Attic	Perseus	CC BY-SA 4.0	XML	8856	626	Aristophanes	The Women at the Thesmophoria
218	0019-009	-500	-301	Aristophanes	Ranae	Comedy	Attic	Perseus	CC BY-SA 4.0	XML	11287	1083	Aristophanes	The Frogs
219	0019-010	-500	-301	Aristophanes	Ecclesiazusae	Comedy	Attic	Perseus	CC BY-SA 4.0	XML	9268	627	Aristophanes	The Assembly Women
220	0019-011	-500	-301	Aristophanes	Plutus	Comedy	Attic	Perseus	CC BY-SA 4.0	XML	9673	1084	Aristophanes	Wealth
221	0593-001	-500	-301	Gorgias	Testimonium	Oratory	Attic	First1K	CC BY-SA 4.0	XML	1499	5623	Gorgias	Testimony
222	0593-002	-500	-301	Gorgias	Testimonia	Oratory	Attic	First1K	CC BY-SA 4.0	XML	2895	5624	Gorgias	Testimonies
223	0593-002	-500	-301	Gorgias	Testimonia	Oratory	Attic	First1K	CC BY-SA 4.0	XML	2895	5624	Gorgias	Testimonies
224	0627-001	-500	-301	Hippocrates et Corpus Hippocraticum	De prisca medicina	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	6499	5635	Hippocrates and the Hippocratic Corpus	On Ancient Medicine
225	0627-002	-500	-301	Hippocrates et Corpus Hippocraticum	De aëre aquis et locis	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	8659	5628	Hippocrates and the Hippocratic Corpus	On Airs, Waters, and Places
226	0627-003	-500	-301	Hippocrates et Corpus Hippocraticum	Prognosticon	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	6087	806	Hippocrates and the Hippocratic Corpus	Prognostic
227	0627-004	-500	-301	Hippocrates et Corpus Hippocraticum	De diaeta in morbis acutis	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	7143	802	Hippocrates and the Hippocratic Corpus	On Regimen in Acute Diseases
228	0627-005	-500	-301	Hippocrates et Corpus Hippocraticum	De diaeta acutorum	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	6447	12687	Hippocrates and the Hippocratic Corpus	On Acute Diseases
229	0627-006	-500	-301	Hippocrates et Corpus Hippocraticum	De morbis popularibus	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	53855	12688	Hippocrates and the Hippocratic Corpus	On Epidemics
230	0627-007	-500	-301	Hippocrates et Corpus Hippocraticum	De capitis vulneribus	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	5821	12689	Hippocrates and the Hippocratic Corpus	On Head Wounds
231	0627-008	-500	-301	Hippocrates et Corpus Hippocraticum	De officina medici	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	2819	5633	Hippocrates and the Hippocratic Corpus	On the Surgery
232	0627-009	-500	-301	Hippocrates et Corpus Hippocraticum	De fracturis	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	13226	801	Hippocrates and the Hippocratic Corpus	On Fractures
233	0627-010	-500	-301	Hippocrates et Corpus Hippocraticum	De articulis	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	25227	1393	Hippocrates and the Hippocratic Corpus	On Joints
234	0627-011	-500	-301	Hippocrates et Corpus Hippocraticum	Vectiarius	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	6295	12690	Hippocrates and the Hippocratic Corpus	Instruments of Reduction
235	0627-012	-500	-301	Hippocrates et Corpus Hippocraticum	Aphorismi	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	8886	803	Hippocrates and the Hippocratic Corpus	Aphorisms
236	0627-013	-500	-301	Hippocrates et Corpus Hippocraticum	Jusjurandum	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	297	3450	Hippocrates and the Hippocratic Corpus	The Oath
237	0627-014	-500	-301	Hippocrates et Corpus Hippocraticum	Lex	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	395	12691	Hippocrates and the Hippocratic Corpus	The Law
238	0627-015	-500	-301	Hippocrates et Corpus Hippocraticum	De humoribus	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	2968	12692	Hippocrates and the Hippocratic Corpus	On Humors
239	0627-016	-500	-301	Hippocrates et Corpus Hippocraticum	Prorrheticon	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	12061	12693	Hippocrates and the Hippocratic Corpus	Prorrhetic
240	0627-017	-500	-301	Hippocrates et Corpus Hippocraticum	Coa praesagia	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	15206	12694	Hippocrates and the Hippocratic Corpus	Coan Prenotions
241	0627-018	-500	-301	Hippocrates et Corpus Hippocraticum	De arte	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	3139	12695	Hippocrates and the Hippocratic Corpus	On the Art
242	0627-019	-500	-301	Hippocrates et Corpus Hippocraticum	De natura hominis	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	4450	1438	Hippocrates and the Hippocratic Corpus	On the Nature of Man
243	0627-020	-500	-301	Hippocrates et Corpus Hippocraticum	De diaeta salubri	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	1645	1514	Hippocrates and the Hippocratic Corpus	On Regimen in Health
244	0627-021	-500	-301	Hippocrates et Corpus Hippocraticum	De flatibus	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	3302	805	Hippocrates and the Hippocratic Corpus	On Breaths
245	0627-022	-500	-301	Hippocrates et Corpus Hippocraticum	De humidorum usu	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	1865	4428	Hippocrates and the Hippocratic Corpus	On the Use of Liquids
246	0627-023	-500	-301	Hippocrates et Corpus Hippocraticum	De morbis i-iii	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	41526	5629	Hippocrates and the Hippocratic Corpus	On Diseases I-III
247	0627-024a	-500	-301	Hippocrates et Corpus Hippocraticum	De semine, de natura pueri, de morbis iv	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	2234	15344	Hippocrates and the Hippocratic Corpus	On Generation, On the Nature of the Child, On Diseases IV
248	0627-024b	-500	-301	Hippocrates et Corpus Hippocraticum	De semine, de natura pueri, de morbis iv	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	8301	5632	Hippocrates and the Hippocratic Corpus	On Generation, On the Nature of the Child, On Diseases IV
249	0627-025	-500	-301	Hippocrates et Corpus Hippocraticum	De affectionibus	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	8734	12696	Hippocrates and the Hippocratic Corpus	On Affections
250	0627-026	-500	-301	Hippocrates et Corpus Hippocraticum	De locis in homine	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	9991	12697	Hippocrates and the Hippocratic Corpus	On Places in Man
251	0627-027	-500	-301	Hippocrates et Corpus Hippocraticum	De morbo sacro	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	5429	5630	Hippocrates and the Hippocratic Corpus	On the Sacred Disease
252	0627-028	-500	-301	Hippocrates et Corpus Hippocraticum	De ulceribus	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	4081	12698	Hippocrates and the Hippocratic Corpus	On Ulcers
253	0627-029	-500	-301	Hippocrates et Corpus Hippocraticum	De haemorrhoidibus	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	1086	12699	Hippocrates and the Hippocratic Corpus	On Hemorrhoids
254	0627-030	-500	-301	Hippocrates et Corpus Hippocraticum	De fistulis	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	1854	12700	Hippocrates and the Hippocratic Corpus	On Fistulas
255	0627-031	-500	-301	Hippocrates et Corpus Hippocraticum	De diaeta i-iv	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	23271	809	Hippocrates and the Hippocratic Corpus	On Regimen I-IV
256	0627-032	-500	-301	Hippocrates et Corpus Hippocraticum	De affectionibus interioribus	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	19088	12701	Hippocrates and the Hippocratic Corpus	On Internal Affections
257	0627-033	-500	-301	Hippocrates et Corpus Hippocraticum	De natura muliebri	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	14529	5631	Hippocrates and the Hippocratic Corpus	On the Nature of Women
258	0627-034	-500	-301	Hippocrates et Corpus Hippocraticum	De septimestri partu	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	1876	12702	Hippocrates and the Hippocratic Corpus	On Seven-Month Birth
259	0627-035	-500	-301	Hippocrates et Corpus Hippocraticum	De octimestri partu	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	878	12703	Hippocrates and the Hippocratic Corpus	On Eight-Month Birth
260	0627-036	-500	-301	Hippocrates et Corpus Hippocraticum	De mulierum affectibus i-iii	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	58522	804	Hippocrates and the Hippocratic Corpus	On Diseases of Women I-III
261	0627-037	-500	-301	Hippocrates et Corpus Hippocraticum	De virginum morbis	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	523	5634	Hippocrates and the Hippocratic Corpus	On Diseases of Young Women
262	0627-038	-500	-301	Hippocrates et Corpus Hippocraticum	De superfetatione	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	4047	807	Hippocrates and the Hippocratic Corpus	On Superfetation
263	0627-039	-500	-301	Hippocrates et Corpus Hippocraticum	De exsectione foetus	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	556	12704	Hippocrates and the Hippocratic Corpus	On Excision of the Fetus
264	0627-040	-500	-301	Hippocrates et Corpus Hippocraticum	De anatome	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	291	12705	Hippocrates and the Hippocratic Corpus	On Anatomy
265	0627-041	-500	-301	Hippocrates et Corpus Hippocraticum	De dentitione	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	451	12706	Hippocrates and the Hippocratic Corpus	On Dentition
266	0627-042	-500	-301	Hippocrates et Corpus Hippocraticum	De glandulis	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	2072	12707	Hippocrates and the Hippocratic Corpus	On Glands
267	0627-043	-500	-301	Hippocrates et Corpus Hippocraticum	De carnibus	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	3885	12708	Hippocrates and the Hippocratic Corpus	On Flesh
269	0627-045	-500	-301	Hippocrates et Corpus Hippocraticum	De corde	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	1208	12709	Hippocrates and the Hippocratic Corpus	On the Heart
270	0627-046	-500	-301	Hippocrates et Corpus Hippocraticum	De alimento	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	1639	4427	Hippocrates and the Hippocratic Corpus	On Nutriment
271	0627-047	-500	-301	Hippocrates et Corpus Hippocraticum	De visu	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	940	12710	Hippocrates and the Hippocratic Corpus	On Vision
272	0627-048	-500	-301	Hippocrates et Corpus Hippocraticum	De ossium natura	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	3780	12711	Hippocrates and the Hippocratic Corpus	On the Nature of Bones
273	0627-049	-500	-301	Hippocrates et Corpus Hippocraticum	De medico	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	1738	12712	Hippocrates and the Hippocratic Corpus	On the Physician
274	0627-050	-500	-301	Hippocrates et Corpus Hippocraticum	De decente habitu	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	1775	12713	Hippocrates and the Hippocratic Corpus	On Decorum
275	0627-051	-500	-301	Hippocrates et Corpus Hippocraticum	Praeceptiones	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	1577	12714	Hippocrates and the Hippocratic Corpus	Precepts
276	0627-052	-500	-301	Hippocrates et Corpus Hippocraticum	De judicationibus	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	2338	12715	Hippocrates and the Hippocratic Corpus	On Crisis
277	0627-053	-500	-301	Hippocrates et Corpus Hippocraticum	De diebus judicatoriis	Medicine	Ionic	First1K	CC BY-SA 4.0	XML	1522	12716	Hippocrates and the Hippocratic Corpus	On Critical Days
279	0627-055	-500	-301	Hippocrates et Corpus Hippocraticum	Epistulae	Epistolography	Ionic	First1K	CC BY-SA 4.0	XML	14017	800	Hippocrates and the Hippocratic Corpus	Letters
282	0017-001	-500	-301	Isaeus	De Cleonymo	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	3117	11248	Isaeus	On the Estate of Cleonymus
283	0017-002	-500	-301	Isaeus	De Menecle	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	3180	11249	Isaeus	On the Estate of Menecles
284	0017-003	-500	-301	Isaeus	De Pyrrho	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	5012	11250	Isaeus	On the Estate of Pyrrhus
285	0017-004	-500	-301	Isaeus	De Nicostrato	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	2086	819	Isaeus	On the Estate of Nicostratus
286	0017-005	-500	-301	Isaeus	De Dicaeogene	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	3549	11251	Isaeus	On the Estate of Dicaeogenes
287	0017-006	-500	-301	Isaeus	De Philoctemone	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	4190	11253	Isaeus	On the Estate of Philoctemon
288	0017-007	-500	-301	Isaeus	De Apollodoro	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	3235	11252	Isaeus	On the Estate of Apollodorus
289	0017-008	-500	-301	Isaeus	De Cirone	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	3682	11254	Isaeus	On the Estate of Ciron
290	0017-009	-500	-301	Isaeus	De Astyphilo	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	2618	11255	Isaeus	On the Estate of Astyphilus
291	0017-010	-500	-301	Isaeus	De Aristarcho	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	2359	11256	Isaeus	On the Estate of Aristarchus
292	0017-011	-500	-301	Isaeus	De Hagnia	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	4174	11257	Isaeus	On the Estate of Hagnias
293	0017-012	-500	-301	Isaeus	Pro Euphileto	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	1079	11258	Isaeus	For Euphiletus
294	0010-001	-500	-301	Isocrates	In Euthynum	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	1279	11171	Isocrates	Against Euthynus
295	0010-002	-500	-301	Isocrates	In Callimachum	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	4063	11170	Isocrates	Against Callimachus
296	0010-003	-500	-301	Isocrates	In Lochitem	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	1256	4437	Isocrates	Against Lochites
297	0010-004	-500	-301	Isocrates	De bigis	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	3245	11172	Isocrates	On the Team of Horses
298	0010-005	-500	-301	Isocrates	Trapeziticus	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	3846	821	Isocrates	Trapeziticus
299	0010-006	-500	-301	Isocrates	Aegineticus	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	3284	11173	Isocrates	Aegineticus
300	0010-007	-500	-301	Isocrates	Ad Demonicum	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	3339	825	Isocrates	To Demonicus
301	0010-008	-500	-301	Isocrates	In sophistas	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	1478	827	Isocrates	Against the Sophists
302	0010-009	-500	-301	Isocrates	Helenae encomium	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	4134	1403	Isocrates	Helen
303	0010-010	-500	-301	Isocrates	Busiris	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	3066	823	Isocrates	Busiris
304	0010-011	-500	-301	Isocrates	Panegyricus	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	12046	824	Isocrates	Panegyricus
305	0010-012	-500	-301	Isocrates	Plataicus	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	3573	832	Isocrates	Plataicus
306	0010-013	-500	-301	Isocrates	Ad Nicoclem	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	3396	831	Isocrates	To Nicocles
307	0010-014	-500	-301	Isocrates	Nicocles	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	4200	1123	Isocrates	Nicocles
308	0010-015	-500	-301	Isocrates	Evagoras	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	5148	826	Isocrates	Evagoras
309	0010-016	-500	-301	Isocrates	Archidamus	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	6895	1174	Isocrates	Archidamus
310	0010-017	-500	-301	Isocrates	De pace	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	8889	1357	Isocrates	On the Peace
311	0010-018	-500	-301	Isocrates	Areopagiticus	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	5141	11174	Isocrates	Areopagiticus
312	0010-019	-500	-301	Isocrates	Antidosis	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	19724	1373	Isocrates	Antidosis
313	0010-020	-500	-301	Isocrates	Philippus	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	9827	1055	Isocrates	Philip
314	0010-021	-500	-301	Isocrates	Panathenaicus	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	17713	822	Isocrates	Panathenaicus
315	0010-022	-500	-301	Isocrates	Ad Dionysium	Epistolography	Attic	Perseus	CC BY-SA 4.0	XML	661	12719	Isocrates	To Dionysius
316	0010-023	-500	-301	Isocrates	Ad filios Jasonis	Epistolography	Attic	Perseus	CC BY-SA 4.0	XML	995	12720	Isocrates	To the Children of Jason
317	0010-024	-500	-301	Isocrates	Ad Archidamum	Epistolography	Attic	Perseus	CC BY-SA 4.0	XML	1280	12721	Isocrates	To Archidamus
318	0010-025	-500	-301	Isocrates	Ad reges Mytilenaeos	Epistolography	Attic	Perseus	CC BY-SA 4.0	XML	746	12722	Isocrates	To the Rulers of Mytilene
319	0010-026	-500	-301	Isocrates	Ad Timotheum	Epistolography	Attic	Perseus	CC BY-SA 4.0	XML	864	12723	Isocrates	To Timothy
320	0010-027	-500	-301	Isocrates	Ad Philippum	Epistolography	Attic	Perseus	CC BY-SA 4.0	XML	1429	12724	Isocrates	To Philip
321	0010-028	-500	-301	Isocrates	Ad Alexandrum	Epistolography	Attic	Perseus	CC BY-SA 4.0	XML	321	12725	Isocrates	To Alexander
322	0010-029	-500	-301	Isocrates	Ad Antipatrum	Epistolography	Attic	Perseus	CC BY-SA 4.0	XML	915	12726	Isocrates	To Antipater
323	0010-030	-500	-301	Isocrates	Ad Philippum	Epistolography	Attic	Perseus	CC BY-SA 4.0	XML	466	12727	Isocrates	To Philip
324	0540-001	-500	-301	Lysias	De caede Eratosthenis	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	2829	1326	Lysias	On the Murder of Eratosthenes
325	0540-002	-500	-301	Lysias	Epitaphius	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	4599	842	Lysias	Funeral Oration
326	0540-003	-500	-301	Lysias	Contra Simonem	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	2532	6436	Lysias	Against Simon
327	0540-004	-500	-301	Lysias	Περὶ τραύματος ἐκ προνοίας ὑπὲρ οὗ καὶ πρὸς ὃν <ἄδηλον>	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	1095	6440	Lysias	On Wounding with Premeditation
328	0540-005	-500	-301	Lysias	Pro Callia	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	317	11222	Lysias	For Callias
329	0540-006	-500	-301	Lysias	In Andocidem	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	3023	3353	Lysias	Against Andocides
330	0540-007	-500	-301	Lysias	Areopagiticus	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	2351	6435	Lysias	On the Areopagus
331	0540-008	-500	-301	Lysias	Κατηγορία πρὸς τοὺς συνουσιαστὰς κακολογιῶν	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	1206	11223	Lysias	Against Evil-Speaking Associates
332	0540-009	-500	-301	Lysias	Pro milite 	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	1015	11224	Lysias	For the Soldier
333	0540-010	-500	-301	Lysias	In Theomnestum 1	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	1757	1517	Lysias	Against Theomnestus 1
334	0540-011	-500	-301	Lysias	In Theomnestum 2 	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	651	1517	Lysias	Against Theomnestus 2
335	0540-012	-500	-301	Lysias	In Eratosthenem	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	5609	1442	Lysias	Against Eratosthenes
336	0540-013	-500	-301	Lysias	In Agoratum	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	5602	6437	Lysias	Against Agoratus
337	0540-014	-500	-301	Lysias	In Alcibiadem 1	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	2772	11225	Lysias	Against Alcibiades 1
338	0540-015	-500	-301	Lysias	In Alcibiadem 2	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	683	11225	Lysias	Against Alcibiades 2
339	0540-016	-500	-301	Lysias	Pro Mantitheo	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	1315	6442	Lysias	For Mantitheus
340	0540-017	-500	-301	Lysias	Πρὸς τὸ δημόσιον περὶ τῶν Ἐράτωνος χρημάτων	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	673	11226	Lysias	On the Property of Eraton
341	0540-018	-500	-301	Lysias	Περὶ τῆς δημεύσεως <τῶν> τοῦ Νικίου ἀδελφοῦ ἐπίλογος	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	1527	11227	Lysias	On the Confiscation of the Property of Nicias' Brother
342	0540-019	-500	-301	Lysias	Ὑπὲρ τῶν Ἀριστοφάνους χρημάτων, πρὸς τὸ δημόσιον	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	3579	11228	Lysias	On the Property of Aristophanes
343	0540-020	-500	-301	Lysias	Pro Polystrato	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	2235	11229	Lysias	For Polystratus
344	0540-021	-500	-301	Lysias	Ἀπολογία δωροδοκίας ἀπαράσημος	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	1490	1356	Lysias	Defense Against a Charge of Taking Bribes
345	0540-022	-500	-301	Lysias	Κατὰ τῶν σιτοπωλῶν	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	1317	6439	Lysias	Against the Grain Dealers
346	0540-023	-500	-301	Lysias	In Pancleonem	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	889	6438	Lysias	Against Pancleon
347	0540-024	-500	-301	Lysias	Ὑπὲρ τοῦ ἀδυνάτου	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	1668	6441	Lysias	For the Disabled Man
348	0540-025	-500	-301	Lysias	Δήμου καταλύσεως ἀπολογία	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	2334	11230	Lysias	Defense Against Subversion of the Democracy
349	0540-026	-500	-301	Lysias	Περὶ τῆς Εὐάνδρου δοκιμασίας	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	1585	11231	Lysias	On the Scrutiny of Evandros
350	0540-027	-500	-301	Lysias	In Epicratem	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	874	11232	Lysias	Against Epicrates
351	0540-028	-500	-301	Lysias	In Ergoclem	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	1041	11233	Lysias	Against Ergocles
352	0540-029	-500	-301	Lysias	In Philocratem	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	756	11234	Lysias	Against Philocrates
353	0540-030	-500	-301	Lysias	In Nicomachum	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	2149	11235	Lysias	Against Nicomachus
354	0540-031	-500	-301	Lysias	In Philonem	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	2069	11236	Lysias	Against Philon
355	0540-032	-500	-301	Lysias	In Diogitonem	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	1959	1327	Lysias	Against Diogeiton
356	0540-033	-500	-301	Lysias	Olympiacus	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	490	11237	Lysias	Olympic Oration
357	0540-034	-500	-301	Lysias	Περὶ τοῦ μὴ καταλῦσαι τὴν πάτριον πολιτείαν Ἀθήνησι	Oratory	Attic	Perseus	CC BY-SA 4.0	XML	661	11238	Lysias	On Not Abolishing the Ancestral Constitution of Athens
360	1567-001	-500	-301	Parrhasius	Epigrammata	Lyric poetry	Ionic/Epic	Perseus	CC BY-SA 4.0	TXT	76	12920	Parrhasius	Epigrams
361	0059-001	-500	-301	Plato	Euthyphro	Philosophic Dialogue	Attic	Perseus	CC BY-SA 4.0	XML	6151	952	Plato	Euthyphro
362	0059-002	-500	-301	Plato	Apologia Socratis	Philosophy	Attic	Perseus	CC BY-SA 4.0	XML	10313	951	Plato	Apology of Socrates
363	0059-003	-500	-301	Plato	Crito	Philosophic Dialogue	Attic	Perseus	CC BY-SA 4.0	XML	4977	5715	Plato	Crito
364	0059-004	-500	-301	Plato	Phaedo	Philosophic Dialogue	Attic	Perseus	CC BY-SA 4.0	XML	26306	954	Plato	Phaedo
365	0059-005	-500	-301	Plato	Cratylus	Philosophic Dialogue	Attic	Perseus	CC BY-SA 4.0	XML	22246	962	Plato	Cratylus
366	0059-006	-500	-301	Plato	Theaetetus	Philosophic Dialogue	Attic	Perseus	CC BY-SA 4.0	XML	26803	956	Plato	Theaetetus
367	0059-007	-500	-301	Plato	Sophista	Philosophic Dialogue	Attic	Perseus	CC BY-SA 4.0	XML	19002	976	Plato	Sophist
368	0059-008	-500	-301	Plato	Politicus	Philosophic Dialogue	Attic	Perseus	CC BY-SA 4.0	XML	19601	961	Plato	Statesman
369	0059-009	-500	-301	Plato	Parmenides	Philosophic Dialogue	Attic	Perseus	CC BY-SA 4.0	XML	18507	974	Plato	Parmenides
370	0059-010	-500	-301	Plato	Philebus	Philosophic Dialogue	Attic	Perseus	CC BY-SA 4.0	XML	20853	964	Plato	Philebus
